,ASV 0,ASV 1,ASV 2,ASV 3,ASV 4,ASV 5,ASV 6,ASV 7,ASV 8,ASV 9,ASV 10,ASV 11,ASV 12,ASV 13,ASV 14,ASV 15,ASV 16,ASV 17,ASV 18,ASV 19,ASV 20,ASV 21,ASV 22,ASV 23,ASV 24,ASV 25,ASV 26,ASV 27,ASV 28,ASV 29,ASV 30,ASV 31,ASV 32,ASV 33,ASV 34,ASV 35,ASV 36,ASV 37,ASV 38,ASV 39,ASV 40,ASV 41,ASV 42,ASV 43,ASV 44,ASV 45,ASV 46,ASV 47,ASV 48,ASV 49,ASV 50,ASV 51,ASV 52,ASV 53,ASV 54,ASV 55,ASV 56,ASV 57,ASV 58,ASV 59,ASV 60,ASV 61,ASV 62,ASV 63,ASV 64,ASV 65,ASV 66,ASV 67,ASV 68,ASV 69,ASV 70,ASV 71,ASV 72,ASV 73,ASV 74,ASV 75,ASV 76,ASV 77,ASV 78,ASV 79,ASV 80,ASV 81,ASV 82,ASV 83,ASV 84,ASV 85,ASV 86,ASV 87,ASV 88,ASV 89,ASV 90,ASV 91,ASV 92,ASV 93,ASV 94,ASV 95,ASV 96,ASV 97,ASV 98,ASV 99,ASV 100,ASV 101,ASV 102,ASV 103,ASV 104,ASV 105,ASV 106,ASV 107,ASV 108,ASV 109,ASV 110,ASV 111,ASV 112,ASV 113,ASV 114,ASV 115,ASV 116,ASV 117,ASV 118,ASV 119,ASV 120,ASV 121,ASV 122,ASV 123,ASV 124,ASV 125,ASV 126,ASV 127,ASV 128,ASV 129,ASV 130,ASV 131,ASV 132,ASV 133,ASV 134,ASV 135,ASV 136,ASV 137,ASV 138,ASV 139,ASV 140,ASV 141,ASV 142,ASV 143,ASV 144,ASV 145,ASV 146
ASV 113,0.920808125,0.963857,0.7987316666666665,0.7146649999999999,0.83622,0.8128663114754097,0.869605,0.8509049999999999,0.8410099999999999,0.751551129032258,0.7582609999999999,0.7590499999999999,0.6662064285714285,0.6642504545454545,0.6565004545454545,0.6770799999999999,0.7034050000000001,0.722385,0.6349049999999999,0.708865,0.688481,0.6711825,0.4374221666666666,0.9852575,0.9640349999999999,0.9403183333333333,0.873385,0.9152881578947368,0.917245,1.00169,0.9046127922077921,0.804643125,0.9397030000000001,0.601183,0.6331851960784314,0.661545,0.6416816666666667,0.5793152040816327,0.41080578651685395,0.7416383333333334,0.6856643333333334,0.62326,0.4739563157894736,0.562645,0.573735,0.5688099999999999,0.4689015882352941,0.6409749999999999,0.612865,0.4875772222222223,0.6178649999999999,0.46537045454545456,0.6422649999999999,0.634755,0.542205,0.524905,0.4372572857142857,0.6199700000000001,0.5458583333333333,0.5245992857142858,0.5143225,0.521945,0.5685383333333334,0.632835,0.62809,0.6218250000000001,0.49735092592592595,0.6073650000000002,0.5364001724137932,0.600325,0.6486725,0.5077121428571428,0.5863050000000001,0.43190833333333334,0.5862099999999999,0.493275,0.5137050000000001,0.512209,0.588675,0.5457083333333334,0.4689075,0.40868166666666667,0.559747,0.577271,0.6234549999999999,0.5828183333333332,0.4659211538461539,0.40862950000000003,0.6046849999999999,0.7431249999999999,0.698525,0.695665,0.5712400000000001,0.6985849999999999,0.5622875,0.7518549999999998,0.7779949999999999,0.7885649999999998,0.8021849999999999,0.6888949999999999,0.6933349999999999,0.7757249999999999,0.584955,0.4691341228070175,0.5874916666666667,0.5243975,0.5365483333333333,0.5672216666666667,0.649665,0.576095,0.6118466666666666,0.563435,0.5320550000000001,0.0,0.4300411538461538,0.4361834615384615,0.7252050000000002,0.6432683333333334,0.652013888888889,0.6690050000000002,0.7124050000000001,0.657039,0.7302850000000002,0.6472267857142858,0.7668750000000002,0.6203643103448278,0.7452550000000001,0.7357166129032259,0.7087415000000001,0.8025635714285716,0.7226910000000002,0.7842390000000002,0.7197825000000001,0.7975650000000002,0.722962777777778,0.8426550000000002,0.8024275000000002,0.7882900000000002,0.8159200000000002,0.8003825000000002,0.759232142857143,0.6936923684210528,0.48001625,0.7208450000000002,0.7504950000000001,0.7702100000000001,0.7549900000000002
ASV 114,0.6191992788461539,0.662248153846154,0.49712282051282053,0.4130561538461539,0.5346111538461538,0.5112574653215637,0.5679961538461538,0.5492961538461537,0.5394011538461537,0.449942282878412,0.4566521538461539,0.4574411538461538,0.36459758241758244,0.3626416083916084,0.3548916083916084,0.3754711538461538,0.40179615384615386,0.42077615384615386,0.33329615384615385,0.4072561538461539,0.3868721538461538,0.3695736538461538,0.1358133205128205,0.6836486538461538,0.6624261538461539,0.6387094871794873,0.5717761538461539,0.6136793117408907,0.6156361538461538,0.7000811538461539,0.6030039460539461,0.5030342788461539,0.6380941538461539,0.2995741538461538,0.3315763499245852,0.35993615384615374,0.3400728205128205,0.27770635792778653,0.10919694036300778,0.4400294871794871,0.3840554871794871,0.32165115384615384,0.17234746963562753,0.34739615384615385,0.35848615384615384,0.3535611538461539,0.16729274208144795,0.4257261538461539,0.39761615384615384,0.272328376068376,0.4026161538461539,0.16376160839160842,0.4270161538461538,0.4195061538461538,0.32695615384615384,0.34765615384615384,0.13564843956043954,0.40472115384615387,0.3306094871794872,0.30935043956043956,0.2990736538461538,0.3066961538461539,0.3532894871794872,0.41758615384615383,0.4128411538461539,0.40657615384615386,0.28210207977207974,0.39211615384615384,0.32115132625994697,0.38507615384615385,0.43342365384615383,0.29246329670329674,0.37105615384615387,0.21665948717948716,0.37096115384615386,0.33290615384615385,0.35333615384615386,0.35184015384615386,0.3734261538461538,0.3304594871794872,0.2536586538461538,0.19343282051282049,0.3444981538461539,0.3620221538461538,0.40820615384615383,0.3675694871794872,0.2506723076923077,0.1933806538461538,0.3894361538461539,0.44151615384615384,0.39691615384615386,0.3940561538461538,0.2696311538461539,0.3969761538461538,0.26067865384615385,0.45024615384615385,0.4763861538461538,0.48695615384615376,0.5005761538461537,0.38728615384615384,0.39172615384615384,0.4741161538461538,0.2833461538461538,0.16752527665317138,0.28588282051282055,0.22278865384615384,0.23493948717948718,0.2656128205128205,0.34805615384615385,0.2744861538461538,0.3102378205128205,0.2618261538461538,0.23044615384615383,0.4300411538461538,0.0,0.1345746153846154,0.42359615384615384,0.3416594871794871,0.35040504273504264,0.3673961538461538,0.4107961538461537,0.3554301538461538,0.4286761538461538,0.34561793956043946,0.46526615384615383,0.3187554641909814,0.44364615384615375,0.4341077667493795,0.40713265384615377,0.5009547252747253,0.42108215384615383,0.4826301538461539,0.41817365384615374,0.4959561538461538,0.4213539316239316,0.541046153846154,0.5008186538461539,0.4866811538461538,0.5143111538461539,0.49877365384615385,0.45762329670329666,0.3920835222672064,0.17840740384615383,0.41923615384615387,0.4488861538461538,0.46860115384615386,0.4533811538461538
ASV 115,0.5392815865384616,0.5823304615384617,0.43128512820512827,0.34721846153846153,0.4687734615384616,0.4454197730138714,0.5021584615384616,0.48345846153846156,0.47356346153846157,0.3841045905707196,0.3908144615384615,0.39160346153846154,0.29875989010989007,0.29680391608391604,0.2890539160839161,0.30963346153846155,0.3359584615384615,0.3549384615384615,0.2674584615384615,0.3414184615384615,0.32103446153846155,0.30373596153846155,0.06545562820512821,0.6132909615384615,0.5920684615384616,0.568351794871795,0.5014184615384616,0.5433216194331985,0.5452784615384616,0.6297234615384616,0.5326462537462539,0.43267658653846164,0.5677364615384616,0.28977646153846154,0.32177865761689284,0.3501384615384615,0.33027512820512817,0.2679086656200942,0.09939924805531548,0.43023179487179486,0.3742577948717949,0.3118534615384615,0.16254977732793524,0.3535384615384615,0.3646284615384615,0.35970346153846156,0.08737504977375565,0.43186846153846153,0.4037584615384615,0.27847068376068373,0.4087584615384615,0.1539639160839161,0.4331584615384615,0.4256484615384615,0.3330984615384615,0.3537984615384615,0.12585074725274722,0.4108634615384615,0.33675179487179485,0.3154927472527472,0.3052159615384615,0.31283846153846145,0.35943179487179483,0.4237284615384615,0.4189834615384615,0.41271846153846153,0.2882443874643874,0.3982584615384615,0.3272936339522546,0.3912184615384615,0.4395659615384615,0.2986056043956043,0.37719846153846154,0.22280179487179488,0.3771034615384615,0.3390484615384615,0.3594784615384615,0.3579824615384615,0.3795684615384616,0.33660179487179487,0.2598009615384615,0.1995751282051282,0.35064046153846157,0.3681644615384615,0.4143484615384615,0.37371179487179484,0.25681461538461536,0.19952296153846155,0.39557846153846155,0.4317184615384615,0.3871184615384615,0.38425846153846155,0.25983346153846154,0.38717846153846147,0.2508809615384615,0.4404484615384615,0.46658846153846145,0.47715846153846153,0.4907784615384615,0.3774884615384615,0.3819284615384615,0.46431846153846146,0.2735484615384615,0.11832758434547908,0.2920251282051282,0.22893096153846157,0.24108179487179487,0.2717551282051282,0.3541984615384615,0.28062846153846155,0.3163801282051281,0.26796846153846154,0.23658846153846155,0.4361834615384615,0.1345746153846154,0.0,0.35323846153846156,0.27130179487179484,0.2800473504273504,0.29703846153846153,0.34043846153846147,0.2850724615384615,0.3583184615384616,0.2752602472527472,0.3949084615384616,0.24839777188328915,0.3732884615384615,0.3637500744416873,0.33677496153846154,0.430597032967033,0.3507244615384616,0.41227246153846164,0.3478159615384615,0.4255984615384616,0.35099623931623936,0.47068846153846156,0.4304609615384616,0.41632346153846156,0.4439534615384616,0.4284159615384616,0.3872656043956044,0.32172582995951415,0.10804971153846155,0.33931846153846157,0.3689684615384615,0.38868346153846156,0.38302346153846156
ASV 116,0.8378631250000002,0.8809120000000001,0.7203066666666667,0.63624,0.757795,0.7344413114754098,0.79118,0.7724799999999999,0.762585,0.6731261290322581,0.679836,0.6806249999999999,0.5877814285714286,0.5858254545454545,0.5780754545454546,0.598655,0.62498,0.64396,0.55648,0.63044,0.610056,0.5927575,0.3544771666666667,0.8718524999999999,0.85063,0.8269133333333334,0.7599800000000001,0.801883157894737,0.8038400000000001,0.888285,0.7912077922077922,0.6912381250000001,0.8262980000000002,0.5787980000000001,0.6108001960784315,0.6391600000000002,0.6192966666666668,0.5569302040816327,0.38842078651685397,0.7192533333333335,0.6632793333333336,0.6008750000000002,0.4515713157894736,0.6425600000000001,0.6536500000000001,0.6487250000000001,0.38595658823529416,0.72089,0.6927800000000002,0.5674922222222224,0.6977800000000001,0.44298545454545457,0.72218,0.71467,0.6221200000000001,0.6428200000000002,0.4148722857142857,0.6998850000000001,0.6257733333333335,0.6045142857142858,0.5942375000000001,0.6018600000000001,0.6484533333333335,0.71275,0.708005,0.7017400000000003,0.5772659259259261,0.6872800000000001,0.6163151724137934,0.6802400000000002,0.7285875000000002,0.587627142857143,0.6662200000000003,0.5118233333333334,0.6661250000000001,0.6280700000000001,0.6485000000000002,0.6470040000000002,0.66859,0.6256233333333335,0.5488225000000002,0.4885966666666667,0.6396620000000001,0.6571860000000002,0.70337,0.6627333333333334,0.545836153846154,0.4885445,0.6846,0.72074,0.6761400000000001,0.6732800000000001,0.5488550000000001,0.6762,0.5399025000000001,0.72947,0.75561,0.76618,0.7798,0.66651,0.6709500000000002,0.75334,0.5625700000000001,0.40734912280701757,0.5810466666666668,0.5179525,0.5301033333333334,0.5607766666666668,0.6432200000000001,0.5696500000000002,0.6054016666666668,0.5569900000000002,0.5256100000000001,0.7252050000000002,0.42359615384615384,0.35323846153846156,0.0,0.5452233333333334,0.553968888888889,0.57096,0.61436,0.558994,0.6322400000000001,0.5491817857142858,0.66883,0.5223193103448277,0.6472100000000001,0.6376716129032258,0.6106965,0.7045185714285715,0.624646,0.6861940000000002,0.6217375,0.6995200000000001,0.6249177777777779,0.74461,0.7043825000000001,0.690245,0.717875,0.7023375000000001,0.661187142857143,0.5956473684210526,0.38197125000000004,0.6379,0.66755,0.6872649999999999,0.5471250000000001
ASV 117,0.7559264583333334,0.7989753333333334,0.63837,0.5543033333333333,0.6758583333333333,0.652504644808743,0.7092433333333332,0.6905433333333333,0.6806483333333333,0.5911894623655914,0.5978993333333332,0.5986883333333333,0.5058447619047619,0.5038887878787879,0.4961387878787878,0.5167183333333333,0.5430433333333333,0.5620233333333333,0.47454333333333326,0.5485033333333332,0.5281193333333333,0.5108208333333334,0.27254049999999996,0.8052758333333334,0.7840533333333334,0.7603366666666668,0.6934033333333335,0.7353064912280702,0.7372633333333335,0.8217083333333334,0.7246311255411256,0.6246614583333334,0.7597213333333334,0.49686133333333327,0.5288635294117647,0.5572233333333333,0.5373600000000001,0.47499353741496586,0.3064841198501872,0.6373166666666668,0.5813426666666667,0.5189383333333334,0.36963464912280697,0.5606233333333335,0.5717133333333335,0.5667883333333334,0.30401992156862745,0.6389533333333335,0.6108433333333334,0.4855555555555555,0.6158433333333334,0.36104878787878786,0.6402433333333334,0.6327333333333334,0.5401833333333335,0.5608833333333334,0.332935619047619,0.6179483333333335,0.5438366666666667,0.5225776190476191,0.5123008333333334,0.5199233333333334,0.5665166666666668,0.6308133333333334,0.6260683333333334,0.6198033333333335,0.4953292592592592,0.6053433333333335,0.5343785057471265,0.5983033333333334,0.6466508333333334,0.5056904761904762,0.5842833333333334,0.4298866666666666,0.5841883333333334,0.5461333333333335,0.5665633333333335,0.5650673333333335,0.5866533333333334,0.5436866666666669,0.4668858333333332,0.4066599999999999,0.5577253333333334,0.5752493333333335,0.6214333333333334,0.5807966666666668,0.46389948717948715,0.4066078333333333,0.6026633333333334,0.6388033333333333,0.5942033333333335,0.5913433333333334,0.4669183333333333,0.5942633333333335,0.4579658333333333,0.6475333333333334,0.6736733333333333,0.6842433333333333,0.6978633333333333,0.5845733333333335,0.5890133333333335,0.6714033333333334,0.48063333333333325,0.3254124561403508,0.4991099999999999,0.4360158333333332,0.44816666666666655,0.4788399999999999,0.5612833333333335,0.4877133333333333,0.523465,0.47505333333333327,0.4436733333333333,0.6432683333333334,0.3416594871794871,0.27130179487179484,0.5452233333333334,0.0,0.19531222222222222,0.21230333333333334,0.24394333333333332,0.18857733333333332,0.26182333333333335,0.24418511904761903,0.5656333333333334,0.419122643678161,0.5440133333333333,0.5344749462365591,0.3848398333333334,0.4786619047619048,0.3987893333333334,0.46033733333333343,0.39588083333333335,0.4736633333333334,0.39906111111111114,0.5187533333333334,0.4785258333333334,0.46438833333333335,0.4920183333333334,0.4764808333333334,0.4353304761904762,0.369790701754386,0.27877458333333327,0.5559633333333333,0.5856133333333333,0.6053283333333332,0.5750083333333335
ASV 118,0.764672013888889,0.8077208888888889,0.6471155555555556,0.5630488888888888,0.6846038888888889,0.6612502003642986,0.7179888888888888,0.6992888888888888,0.6893938888888889,0.599935017921147,0.6066448888888888,0.6074338888888888,0.5145903174603175,0.5126343434343434,0.5048843434343434,0.5254638888888888,0.5517888888888889,0.5707688888888889,0.4832888888888888,0.5572488888888888,0.5368648888888888,0.519566388888889,0.2812860555555555,0.814021388888889,0.7927988888888889,0.7690822222222223,0.702148888888889,0.7440520467836258,0.746008888888889,0.8304538888888889,0.7333766810966812,0.633407013888889,0.7684668888888889,0.5056068888888889,0.5376090849673203,0.5659688888888889,0.5461055555555556,0.4837390929705214,0.31522967540574276,0.6460622222222223,0.5900882222222223,0.527683888888889,0.37838020467836253,0.569368888888889,0.5804588888888891,0.575533888888889,0.312765477124183,0.647698888888889,0.619588888888889,0.4943011111111111,0.624588888888889,0.3697943434343434,0.648988888888889,0.6414788888888889,0.548928888888889,0.569628888888889,0.34168117460317454,0.6266938888888891,0.5525822222222223,0.5313231746031747,0.521046388888889,0.528668888888889,0.5752622222222223,0.639558888888889,0.634813888888889,0.628548888888889,0.5040748148148149,0.6140888888888891,0.5431240613026822,0.607048888888889,0.655396388888889,0.5144360317460318,0.5930288888888889,0.43863222222222215,0.592933888888889,0.554878888888889,0.5753088888888891,0.573812888888889,0.5953988888888889,0.5524322222222224,0.4756313888888888,0.4154055555555555,0.566470888888889,0.583994888888889,0.630178888888889,0.5895422222222223,0.4726450427350427,0.41535338888888884,0.611408888888889,0.6475488888888888,0.6029488888888891,0.600088888888889,0.4756638888888889,0.603008888888889,0.46671138888888886,0.656278888888889,0.6824188888888889,0.6929888888888889,0.7066088888888888,0.5933188888888891,0.5977588888888891,0.6801488888888889,0.4893788888888888,0.33415801169590637,0.5078555555555555,0.4447613888888888,0.4569122222222221,0.48758555555555544,0.570028888888889,0.49645888888888884,0.5322105555555556,0.48379888888888883,0.45241888888888887,0.652013888888889,0.35040504273504264,0.2800473504273504,0.553968888888889,0.19531222222222222,0.0,0.20940888888888887,0.26444888888888884,0.20908288888888885,0.2823288888888889,0.2529306746031746,0.574378888888889,0.4278681992337165,0.5527588888888888,0.5432205017921146,0.3935853888888889,0.48740746031746035,0.40753488888888895,0.469082888888889,0.40462638888888885,0.48240888888888894,0.4078066666666667,0.527498888888889,0.48727138888888893,0.4731338888888889,0.500763888888889,0.48522638888888897,0.4440760317460318,0.3785362573099415,0.28752013888888883,0.5647088888888889,0.5943588888888889,0.6140738888888888,0.583753888888889
ASV 119,0.781663125,0.8247120000000001,0.6641066666666666,0.58004,0.701595,0.6782413114754098,0.73498,0.7162799999999999,0.7063849999999999,0.6169261290322581,0.623636,0.6244249999999999,0.5315814285714285,0.5296254545454545,0.5218754545454546,0.542455,0.56878,0.58776,0.50028,0.57424,0.553856,0.5365575,0.29827716666666665,0.8310125,0.8097900000000001,0.7860733333333335,0.71914,0.7610431578947369,0.763,0.8474450000000001,0.7503677922077923,0.650398125,0.7854580000000001,0.5225980000000001,0.5546001960784315,0.5829600000000001,0.5630966666666667,0.5007302040816326,0.33222078651685394,0.6630533333333335,0.6070793333333335,0.544675,0.3953713157894736,0.5863600000000001,0.59745,0.5925250000000001,0.32975658823529413,0.6646900000000002,0.6365800000000001,0.5112922222222223,0.64158,0.38678545454545454,0.66598,0.6584700000000001,0.5659200000000002,0.5866200000000001,0.35867228571428567,0.6436850000000001,0.5695733333333335,0.5483142857142858,0.5380375000000001,0.54566,0.5922533333333334,0.6565500000000002,0.6518050000000002,0.6455400000000002,0.521065925925926,0.6310800000000001,0.5601151724137934,0.6240400000000002,0.6723875000000001,0.531427142857143,0.6100200000000002,0.45562333333333327,0.609925,0.5718700000000001,0.5923000000000002,0.5908040000000002,0.6123900000000001,0.5694233333333336,0.49262249999999996,0.43239666666666665,0.583462,0.6009860000000001,0.6471700000000001,0.6065333333333334,0.4896361538461538,0.43234449999999996,0.6284000000000001,0.66454,0.61994,0.6170800000000001,0.49265499999999995,0.62,0.4837024999999999,0.67327,0.69941,0.7099799999999999,0.7236,0.61031,0.6147500000000001,0.69714,0.5063700000000001,0.35114912280701754,0.5248466666666667,0.46175249999999995,0.4739033333333333,0.5045766666666667,0.5870200000000001,0.5134500000000001,0.5492016666666668,0.5007900000000001,0.46941,0.6690050000000002,0.3673961538461538,0.29703846153846153,0.57096,0.21230333333333334,0.20940888888888887,0.0,0.28143999999999997,0.226074,0.29932000000000003,0.2699217857142857,0.5913700000000001,0.4448593103448276,0.5697500000000001,0.5602116129032257,0.41057650000000007,0.5043985714285715,0.42452600000000007,0.4860740000000001,0.42161750000000003,0.49940000000000007,0.42479777777777783,0.54449,0.5042625000000001,0.49012500000000003,0.5177550000000001,0.5022175000000001,0.4610671428571429,0.3955273684210527,0.30451125,0.5817,0.61135,0.631065,0.6007450000000001
ASV 120,0.825063125,0.868112,0.7075066666666666,0.6234399999999999,0.744995,0.7216413114754097,0.7783799999999998,0.7596799999999999,0.7497849999999999,0.660326129032258,0.6670359999999999,0.6678249999999999,0.5749814285714284,0.5730254545454544,0.5652754545454545,0.5858549999999999,0.61218,0.6311599999999999,0.5436799999999999,0.6176399999999999,0.5972559999999999,0.5799575,0.3416771666666666,0.8744124999999999,0.85319,0.8294733333333334,0.7625400000000001,0.8044431578947369,0.8064000000000001,0.890845,0.7937677922077923,0.693798125,0.828858,0.565998,0.5980001960784314,0.62636,0.6064966666666668,0.5441302040816326,0.3756207865168538,0.7064533333333334,0.6504793333333334,0.5880750000000001,0.4387713157894736,0.62976,0.64085,0.635925,0.3731565882352941,0.7080899999999999,0.67998,0.5546922222222224,0.6849799999999999,0.4301854545454545,0.7093799999999999,0.70187,0.6093200000000001,0.63002,0.4020722857142856,0.6870850000000002,0.6129733333333334,0.5917142857142857,0.5814375,0.58906,0.6356533333333334,0.6999500000000001,0.6952050000000001,0.6889400000000001,0.5644659259259259,0.6744800000000002,0.6035151724137932,0.66744,0.7157875,0.574827142857143,0.6534200000000001,0.4990233333333332,0.653325,0.6152700000000001,0.6357000000000002,0.6342040000000001,0.65579,0.6128233333333334,0.5360225,0.47579666666666653,0.626862,0.644386,0.6905699999999999,0.6499333333333334,0.5330361538461539,0.4757444999999999,0.6718000000000001,0.7079399999999999,0.66334,0.66048,0.5360550000000001,0.6634,0.5271025,0.7166699999999999,0.74281,0.7533799999999999,0.7669999999999999,0.65371,0.65815,0.74054,0.54977,0.3945491228070174,0.5682466666666667,0.5051524999999999,0.5173033333333332,0.5479766666666667,0.6304200000000001,0.5568500000000001,0.5926016666666667,0.5441900000000001,0.51281,0.7124050000000001,0.4107961538461537,0.34043846153846147,0.61436,0.24394333333333332,0.26444888888888884,0.28143999999999997,0.0,0.16155399999999998,0.09866,0.3133217857142857,0.6347700000000001,0.4882593103448276,0.61315,0.6036116129032257,0.4539765,0.5477985714285715,0.46792600000000006,0.5294740000000001,0.4650175,0.5428000000000001,0.4681977777777778,0.58789,0.5476625,0.533525,0.5611550000000001,0.5456175000000001,0.5044671428571429,0.4389273684210526,0.34791125,0.6251,0.6547499999999999,0.674465,0.6441450000000001
ASV 121,0.769697125,0.812746,0.6521406666666666,0.568074,0.6896289999999999,0.6662753114754097,0.7230139999999999,0.7043139999999999,0.6944189999999999,0.604960129032258,0.6116699999999999,0.6124589999999999,0.5196154285714286,0.5176594545454546,0.5099094545454546,0.5304889999999999,0.5568139999999999,0.5757939999999999,0.48831399999999986,0.5622739999999999,0.54189,0.5245915,0.2863111666666666,0.8190465,0.7978240000000001,0.7741073333333334,0.7071740000000001,0.749077157894737,0.7510340000000001,0.8354790000000002,0.7384017922077922,0.6384321250000001,0.7734920000000001,0.5106320000000001,0.5426341960784314,0.570994,0.5511306666666667,0.48876420408163257,0.3202547865168539,0.6510873333333335,0.5951133333333335,0.532709,0.38340531578947357,0.5743940000000001,0.585484,0.580559,0.3177905882352941,0.6527240000000001,0.6246140000000002,0.49932622222222217,0.629614,0.3748194545454545,0.654014,0.6465040000000001,0.5539540000000001,0.5746540000000001,0.34670628571428563,0.6317190000000001,0.5576073333333333,0.5363482857142857,0.5260715,0.533694,0.5802873333333334,0.644584,0.639839,0.6335740000000001,0.509099925925926,0.6191140000000002,0.5481491724137932,0.6120740000000002,0.6604215000000002,0.519461142857143,0.5980540000000001,0.44365733333333324,0.597959,0.5599040000000001,0.5803340000000001,0.5788380000000002,0.6004240000000001,0.5574573333333335,0.48065649999999993,0.4204306666666666,0.571496,0.5890200000000001,0.6352040000000001,0.5945673333333333,0.47767015384615374,0.42037849999999993,0.616434,0.652574,0.607974,0.6051140000000002,0.4806889999999999,0.608034,0.4717364999999999,0.661304,0.6874439999999999,0.6980139999999999,0.711634,0.5983440000000001,0.6027840000000002,0.685174,0.49440399999999995,0.3391831228070175,0.5128806666666667,0.4497864999999999,0.46193733333333326,0.4926106666666666,0.5750540000000001,0.501484,0.5372356666666668,0.488824,0.45744399999999996,0.657039,0.3554301538461538,0.2850724615384615,0.558994,0.18857733333333332,0.20908288888888885,0.226074,0.16155399999999998,0.0,0.179434,0.25795578571428573,0.579404,0.43289331034482764,0.5577840000000001,0.5482456129032258,0.39861050000000003,0.49243257142857144,0.41256000000000004,0.4741080000000001,0.4096515,0.48743400000000003,0.4128317777777778,0.532524,0.4922965,0.478159,0.505789,0.49025150000000006,0.44910114285714287,0.38356136842105265,0.29254525,0.569734,0.5993839999999999,0.619099,0.588779
ASV 122,0.8429431250000001,0.8859920000000001,0.7253866666666666,0.64132,0.7628750000000001,0.7395213114754098,0.79626,0.77756,0.767665,0.6782061290322581,0.684916,0.685705,0.5928614285714285,0.5909054545454545,0.5831554545454546,0.603735,0.6300600000000001,0.6490400000000001,0.5615600000000001,0.63552,0.615136,0.5978375000000001,0.3595571666666667,0.8922925,0.8710700000000001,0.8473533333333335,0.7804200000000002,0.822323157894737,0.8242800000000002,0.9087250000000001,0.8116477922077924,0.7116781250000002,0.8467380000000001,0.5838780000000001,0.6158801960784315,0.6442400000000001,0.6243766666666669,0.5620102040816327,0.39350078651685394,0.7243333333333335,0.6683593333333335,0.6059550000000002,0.4566513157894737,0.6476400000000001,0.6587300000000001,0.6538050000000001,0.3910365882352942,0.72597,0.6978600000000001,0.5725722222222225,0.70286,0.4480654545454546,0.72726,0.7197500000000001,0.6272000000000002,0.6479000000000001,0.4199522857142857,0.7049650000000003,0.6308533333333335,0.609594285714286,0.5993175000000002,0.6069400000000003,0.6535333333333335,0.7178300000000002,0.7130850000000002,0.70682,0.582345925925926,0.6923600000000003,0.6213951724137934,0.6853200000000002,0.7336675000000001,0.592707142857143,0.6713000000000002,0.5169033333333334,0.671205,0.6331500000000002,0.6535800000000003,0.6520840000000002,0.6736700000000001,0.6307033333333335,0.5539025000000002,0.49367666666666665,0.6447420000000001,0.6622660000000001,0.70845,0.6678133333333334,0.550916153846154,0.4936245,0.6896800000000001,0.72582,0.6812200000000002,0.6783600000000001,0.5539350000000002,0.6812800000000001,0.5449825000000001,0.73455,0.7606900000000001,0.7712600000000001,0.78488,0.6715900000000001,0.6760300000000001,0.7584200000000001,0.5676500000000001,0.41242912280701755,0.5861266666666668,0.5230325,0.5351833333333335,0.5658566666666668,0.6483000000000002,0.5747300000000002,0.6104816666666668,0.5620700000000002,0.5306900000000002,0.7302850000000002,0.4286761538461538,0.3583184615384616,0.6322400000000001,0.26182333333333335,0.2823288888888889,0.29932000000000003,0.09866,0.179434,0.0,0.3312017857142857,0.6526500000000001,0.5061393103448276,0.63103,0.6214916129032257,0.4718565,0.5656785714285715,0.48580600000000007,0.5473540000000001,0.4828975,0.5606800000000001,0.48607777777777783,0.60577,0.5655425000000001,0.551405,0.5790350000000001,0.5634975000000001,0.5223471428571429,0.45680736842105263,0.36579125,0.64298,0.67263,0.692345,0.6620250000000001
